q_index,node,node_type,gap,full_ratio,top1_ratio,top3_ratio,contrast_ratio,tool_call_tags_ratio,tools_block_ratio,user_block_ratio,attn_contrast_clean,attn_tool_call_tags_clean,attn_tools_block_clean,attn_user_block_clean,attn_recent_32_clean,attn_prefix_16_clean,attn_contrast_corrupt,attn_tool_call_tags_corrupt,attn_tools_block_corrupt,attn_user_block_corrupt,attn_recent_32_corrupt,attn_prefix_16_corrupt,top1_pos,top1_token,top1_category,target_logit_delta,distractor_logit_delta,top_positive_tokens
8,L24H6,head,9.0,0.5277777777777778,0.5138888888888888,0.5694444444444444,0.0,0.5833333333333334,0.0,-0.041666666666666664,9.116082219406962e-05,0.7304693460464478,0.0,0.03271821513772011,0.016809428110718727,0.18314217031002045,0.0003963997878599912,0.43480074405670166,0.0,0.06476102024316788,0.031598497182130814,0.4039691090583801,105,<tool_call>,tool_call_tags,2.0,-2.75,ablish | <tool_call> | .DateField | .Button | .Arrays
8,MLP11,mlp,9.0,0.19444444444444445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.375,-1.375,_sibling | 周岁 | }while | 曰 |  evolving
8,MLP20,mlp,9.0,0.1388888888888889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.5,-0.75, def | ampled | achts | ัด | 	def
8,MLP22,mlp,9.0,0.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.0,-1.25,.Preference | ointed | 情 | 舌尖 |  fiat
8,MLP27,mlp,9.0,0.4583333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,2.375,-1.75,.Master |  quarters | ้น | <tool_call> |  allegedly
9,L17H8,head,5.5,0.38636363636363635,0.11363636363636363,0.18181818181818182,0.06818181818181818,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.002082232618704438,0.006811532191932201,0.0,0.1704258918762207,0.08156324923038483,0.16268742084503174,0.009853820316493511,0.003960988484323025,0.0,0.23683756589889526,0.09402088820934296,0.28025856614112854,0,<|im_start|>,other,0.625,-1.5, either | 周岁 | 开机 | 所说 | 有何
9,L20H5,head,5.5,0.2727272727272727,0.11363636363636363,0.22727272727272727,0.0,0.022727272727272728,0.0,0.20454545454545456,0.00016697846876922995,0.013751368969678879,0.0,0.2964358627796173,0.1865762174129486,0.03795105218887329,0.00019605454872362316,0.008146824315190315,0.0,0.5061416029930115,0.15711459517478943,0.037038810551166534,29,></,other,0.25,-1.25, ++)\n |  charged |  ⟨ |  democratic |  oral
9,L21H1,head,5.5,0.3409090909090909,-0.09090909090909091,0.29545454545454547,-0.06818181818181818,0.0,-0.06818181818181818,-0.022727272727272728,0.0011021416867151856,0.061149828135967255,0.0,0.16694585978984833,0.02300461195409298,0.3836660385131836,0.0003368152247276157,0.027614779770374298,0.0,0.22851824760437012,0.024093428626656532,0.4616391360759735,0,<|im_start|>,other,0.75,-1.125,川 |  Garner |  ● | 口 | (cursor
9,L21H12,head,5.5,0.4090909090909091,0.36363636363636365,0.3409090909090909,-0.045454545454545456,-0.045454545454545456,-0.045454545454545456,-0.045454545454545456,0.001930829486809671,0.025837304070591927,0.0,0.04991206154227257,0.03484805300831795,0.09491980820894241,0.00022247049491852522,0.018567342311143875,0.0,0.16957993805408478,0.07949651032686234,0.13339847326278687,111,\n,other,0.625,-1.625, ● | 川 |  Carl |  τ | 闪电
9,L23H6,head,5.5,0.25,0.0,0.22727272727272727,0.0,0.022727272727272728,-0.045454545454545456,-0.06818181818181818,0.00032169881160371006,0.005229311995208263,0.0,0.13675959408283234,0.16941861808300018,0.3870406150817871,0.00042988298810087144,0.004479042254388332,0.0,0.23363609611988068,0.2333839386701584,0.36061540246009827,0,<|im_start|>,other,0.375,-1.0, I | _CURSOR |  Kerry | 川 | (cursor
9,L24H6,head,5.5,0.20454545454545456,0.3181818181818182,0.3409090909090909,-0.022727272727272728,0.3409090909090909,-0.022727272727272728,-0.06818181818181818,8.752757821639534e-06,0.9516031742095947,0.0,0.015107668936252594,0.008632617071270943,0.017405489459633827,0.00020621584553737193,0.7898154854774475,0.0,0.049187298864126205,0.032559312880039215,0.10251804441213608,105,<tool_call>,tool_call_tags,-0.125,-1.25, � | 乘 |  track |  Linux | 测
9,MLP11,mlp,5.5,0.22727272727272727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.5,-0.75,且 |  ++)\n | 而后 | 开车 | 有何
9,MLP20,mlp,5.5,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.125,-0.375, treści | ampled | =str | (open | 	elseif
9,MLP22,mlp,5.5,0.22727272727272727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.375,-0.875,"产后 | '),(' |  Carrie | 对孩子 | 毒性"
9,MLP27,mlp,5.5,0.3409090909090909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.875,-1.0,Ĩ | 快三 | 或者其他 | 错过 | .every
10,L17H8,head,6.0,0.3541666666666667,0.0625,0.08333333333333333,0.08333333333333333,0.10416666666666667,0.041666666666666664,0.020833333333333332,0.0023636948317289352,0.007436376065015793,0.0,0.17952114343643188,0.08407912403345108,0.1733177900314331,0.010890461504459381,0.004009039141237736,0.0,0.275817334651947,0.09257442504167557,0.28813397884368896,0,<|im_start|>,other,0.75,-1.375, ● | 周岁 | 吃什么 | 嘴巴 | -caret
10,L20H5,head,6.0,0.3125,0.041666666666666664,0.22916666666666666,0.041666666666666664,0.041666666666666664,0.0,0.1875,0.00012398888065945357,0.015895236283540726,0.0,0.3258388638496399,0.14854662120342255,0.03169276565313339,0.000170834333403036,0.007322420831769705,0.0,0.5952460765838623,0.104924775660038,0.024051979184150696,29,></,other,0.625,-1.25,/vendors |  charged |  ++)\n |  striped |  oral
10,L21H1,head,6.0,0.3541666666666667,-0.10416666666666667,0.3125,-0.08333333333333333,0.0,-0.08333333333333333,-0.0625,0.0015835793456062675,0.06054755300283432,0.0,0.23811548948287964,0.03827803581953049,0.34118619561195374,0.00036827364237979054,0.026621170341968536,0.0,0.3028390407562256,0.047297634184360504,0.4165823757648468,0,<|im_start|>,other,0.875,-1.25, drilled |  ● |  polled |  oral | 口
10,L21H12,head,6.0,0.3541666666666667,0.375,0.3541666666666667,-0.0625,-0.041666666666666664,-0.020833333333333332,-0.041666666666666664,0.0026691854000091553,0.025161635130643845,0.0,0.05371948704123497,0.03201983869075775,0.08704746514558792,0.00028579600621014833,0.01751634292304516,0.0,0.1718730926513672,0.07784383744001389,0.12998156249523163,111,\n,other,0.75,-1.375,巡航 |  ● |  τ |  polled | 川
10,L23H6,head,6.0,0.22916666666666666,0.0,0.2708333333333333,-0.020833333333333332,-0.020833333333333332,-0.020833333333333332,-0.10416666666666667,0.00041525185224600136,0.003366682678461075,0.0,0.0807880237698555,0.13123691082000732,0.4123929738998413,0.0003001705917995423,0.0035542345140129328,0.0,0.16478516161441803,0.19688619673252106,0.36708199977874756,0,<|im_start|>,other,0.625,-0.75,巡航 | 海岸 |  Kerry |  quarterly |  Carlton
10,L24H6,head,6.0,0.20833333333333334,0.22916666666666666,0.2708333333333333,-0.020833333333333332,0.2916666666666667,0.0,-0.0625,1.8427286704536527e-05,0.9374223351478577,0.0,0.01537269540131092,0.008226576261222363,0.028541332110762596,0.00020568713080137968,0.8003299832344055,0.0,0.042954374104738235,0.022940924391150475,0.10689070075750351,105,<tool_call>,tool_call_tags,0.125,-1.125, � | 间 |  ”\n\n |  Linux |  SW
10,MLP11,mlp,6.0,0.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.75,-0.75,有何 | 周岁 | _processors | .hasOwnProperty | itchens
10,MLP20,mlp,6.0,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.25,-0.25,ampled | 纳税 |  Certification | ointment |  taxpayer
10,MLP22,mlp,6.0,0.20833333333333334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.625,-0.625,产后 | hipster | 轾 | >I | .Preference
10,MLP27,mlp,6.0,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.0,-1.0,(open | Ĩ | .Master | •\n\n | 快三
11,L17H8,head,8.125,0.3230769230769231,0.046153846153846156,0.046153846153846156,0.015384615384615385,0.046153846153846156,0.046153846153846156,0.0,0.002293951343744993,0.006972798146307468,0.0,0.19621628522872925,0.0868394672870636,0.1626059114933014,0.009987140074372292,0.0033611408434808254,0.0,0.27919691801071167,0.08976367115974426,0.2870176136493683,0,<|im_start|>,other,1.125,-1.5, either |  letters | <tool_call> |  대해서 | 周岁
11,L20H5,head,8.125,0.27692307692307694,0.07692307692307693,0.2,0.0,0.03076923076923077,0.0,0.12307692307692308,0.00013577051868196577,0.017255503684282303,0.0,0.2996525168418884,0.1545468419790268,0.040754545480012894,0.00021026207832619548,0.010328304022550583,0.0,0.5247498154640198,0.16914190351963043,0.04527188464999199,29,></,other,0.75,-1.5, charged |  oral |  whether |  orally |  Republican
11,L21H1,head,8.125,0.4153846153846154,-0.06153846153846154,0.3384615384615385,-0.046153846153846156,-0.03076923076923077,-0.06153846153846154,-0.06153846153846154,0.0015651193680241704,0.0697125643491745,0.0,0.2156856209039688,0.024352222681045532,0.3508714437484741,0.00036768888821825385,0.027919121086597443,0.0,0.29425886273384094,0.031231582164764404,0.43919774889945984,0,<|im_start|>,other,1.375,-2.0, carried | <tool_call> |  letters |  oral |  drilled
11,L21H12,head,8.125,0.36923076923076925,0.3384615384615385,0.3384615384615385,-0.09230769230769231,-0.03076923076923077,-0.09230769230769231,-0.046153846153846156,0.002797065768390894,0.02256890945136547,0.0,0.05516843497753143,0.030145810917019844,0.10298796743154526,0.00024194848083425313,0.0129325482994318,0.0,0.1597060263156891,0.07634366303682327,0.15309160947799683,111,\n,other,1.25,-1.75, Carl |  ● | <tool_call> |  carried |  King
11,L23H6,head,8.125,0.26153846153846155,-0.015384615384615385,0.2923076923076923,-0.03076923076923077,-0.03076923076923077,-0.03076923076923077,-0.06153846153846154,0.00037140867789275944,0.0030939429998397827,0.0,0.07751403748989105,0.13409855961799622,0.4323060214519501,0.00027268676785752177,0.003036278998479247,0.0,0.1695134937763214,0.20927008986473083,0.38276976346969604,0,<|im_start|>,other,0.875,-1.25,.AnchorStyles | <tool_call> |  EITHER | \TestCase | MouseClicked
11,L24H6,head,8.125,0.35384615384615387,0.4,0.4153846153846154,-0.015384615384615385,0.4153846153846154,-0.015384615384615385,-0.07692307692307693,1.666603930061683e-05,0.9235384464263916,0.0,0.018147757276892662,0.010115988552570343,0.03699574992060661,0.00025299578555859625,0.6708686351776123,0.0,0.058945853263139725,0.030668150633573532,0.20109297335147858,105,<tool_call>,tool_call_tags,0.5,-2.375,.Arrays |  Doors |  Linux |  ”\n\n |  letters
11,MLP11,mlp,8.125,0.046153846153846156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.5,0.125,manship | 之后 | 或者其他 | 周岁 | WithString
11,MLP20,mlp,8.125,0.09230769230769231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.625,-0.125, isOpen | (open | ampled | ointment | 瑾
11,MLP22,mlp,8.125,0.2153846153846154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.75,-1.0,轾 | .Preference | 对孩子 |  youths | 产后
11,MLP27,mlp,8.125,0.3384615384615385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.625,-1.125,"或者其他 | .Master | =["" | =(- | 错过"
13,L17H8,head,5.125,0.36585365853658536,0.0975609756097561,0.1951219512195122,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.002465425059199333,0.004668631590902805,0.0,0.20236381888389587,0.10198411345481873,0.1797829270362854,0.010693451389670372,0.0023909700103104115,0.0,0.2542794942855835,0.10509376972913742,0.3144976496696472,0,<|im_start|>,other,0.625,-1.25, theoret | urvey |  either | 周岁 |  ●
13,L20H5,head,5.125,0.24390243902439024,0.07317073170731707,0.17073170731707318,0.0,0.0,0.0,0.14634146341463414,0.00012233597226440907,0.017127109691500664,0.0,0.2878279387950897,0.1530291736125946,0.03457874059677124,0.00018253519374411553,0.010037316009402275,0.0,0.4929741621017456,0.14160563051700592,0.030631311237812042,29,></,other,0.25,-1.0,军工 |  USS |  Rocky | ivation |  Central
13,L21H1,head,5.125,0.24390243902439024,-0.12195121951219512,0.17073170731707318,-0.07317073170731707,-0.04878048780487805,-0.07317073170731707,-0.0975609756097561,0.0011382626835256815,0.03992273285984993,0.0,0.19337289035320282,0.02776859514415264,0.4382493793964386,0.00021295883925631642,0.017950475215911865,0.0,0.21734651923179626,0.027291839942336082,0.5144011378288269,0,<|im_start|>,other,0.5,-0.75,减持 |  Garner |  RTWF |  Durham |  ●
13,L21H12,head,5.125,0.3902439024390244,0.3902439024390244,0.36585365853658536,-0.04878048780487805,-0.04878048780487805,-0.07317073170731707,-0.12195121951219512,0.0011874696938320994,0.019769340753555298,0.0,0.05000101774930954,0.03817944973707199,0.07606006413698196,0.0001472871081205085,0.012941171415150166,0.0,0.15631024539470673,0.0955210030078888,0.11461842060089111,111,\n,other,0.5,-1.5,川 | 巡航 | 闪电 |  Carl |  ●
13,L23H6,head,5.125,0.17073170731707318,0.2682926829268293,0.2926829268292683,-0.04878048780487805,-0.04878048780487805,-0.024390243902439025,-0.07317073170731707,0.0002726468665059656,0.004696488380432129,0.0,0.0911727324128151,0.13806012272834778,0.40329235792160034,0.00020774554286617786,0.004394963849335909,0.0,0.17634974420070648,0.20349068939685822,0.3743947148323059,232,\n\n,other,0.25,-0.625, I | (Float |  � | .AnchorStyles | .I
13,L24H6,head,5.125,0.2682926829268293,0.34146341463414637,0.34146341463414637,-0.04878048780487805,0.34146341463414637,-0.024390243902439025,-0.12195121951219512,9.880767720460426e-06,0.9301708936691284,0.0,0.022889023646712303,0.011098949238657951,0.025470217689871788,7.673384970985353e-05,0.7689055800437927,0.0,0.05836093798279762,0.03125007823109627,0.11318099498748779,105,<tool_call>,tool_call_tags,0.0,-1.375, � |  � |  Doors |  Linux |  track
13,MLP11,mlp,5.125,-0.024390243902439025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.0,0.125,ihan | kening | ogo | ores | ftware
13,MLP20,mlp,5.125,0.0975609756097561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.25,-0.25,(open | ampled | 开门 |  isOpen | .Container
13,MLP22,mlp,5.125,0.0975609756097561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.125,-0.375,">I | 产后 |  #+# | 饮酒 | ','=','"
13,MLP27,mlp,5.125,0.36585365853658536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.625,-1.25,Ĩ | 快三 | 错过 | .every | 或者其他
14,L17H8,head,4.5,0.4444444444444444,0.1388888888888889,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.002843316411599517,0.0037615178152918816,0.0,0.2238369584083557,0.11923704296350479,0.21283474564552307,0.013003221713006496,0.0017852720338851213,0.0,0.277209997177124,0.12378738820552826,0.3383181095123291,0,<|im_start|>,other,0.625,-1.375,-dismiss |  ActionListener | 扇 | 减持 | .AnchorStyles
14,L20H5,head,4.5,0.3611111111111111,0.2222222222222222,0.25,0.1388888888888889,0.1111111111111111,0.08333333333333333,0.25,0.00024381642288062721,0.008880073204636574,0.0,0.36347758769989014,0.1481860876083374,0.04083569347858429,0.00020730997493956238,0.00662350095808506,0.0,0.5288151502609253,0.13927334547042847,0.03579653054475784,139,.py,user_block,0.5,-1.125, charged |  striped | 军工 |  ++)\n |  masked
14,L21H1,head,4.5,0.2777777777777778,-0.16666666666666666,0.2777777777777778,-0.1388888888888889,-0.027777777777777776,-0.1111111111111111,-0.1111111111111111,0.0014181802980601788,0.04280130937695503,0.0,0.2135395109653473,0.02711513638496399,0.45986559987068176,0.0004174602800048888,0.019521748647093773,0.0,0.23475952446460724,0.027661394327878952,0.5334240198135376,0,<|im_start|>,other,0.375,-0.875, 취 | 有毒 | -dismiss |  track | 有趣
14,L21H12,head,4.5,0.5,0.4444444444444444,0.4166666666666667,-0.1111111111111111,-0.05555555555555555,-0.1388888888888889,-0.05555555555555555,0.003723159898072481,0.017894132062792778,0.0,0.08018675446510315,0.04132825881242752,0.11527800559997559,0.000408229127060622,0.01170429028570652,0.0,0.19298329949378967,0.0749472826719284,0.14123666286468506,111,\n,other,0.75,-1.5, ● |  Carl | -dismiss | 闪电 |  oral
14,L23H6,head,4.5,0.3055555555555556,-0.027777777777777776,0.3055555555555556,-0.027777777777777776,-0.027777777777777776,0.0,-0.027777777777777776,0.0007562761893495917,0.003882114076986909,0.0,0.07043265551328659,0.11783339083194733,0.4317983090877533,0.0009506619535386562,0.003711251774802804,0.0,0.12408599257469177,0.16364000737667084,0.4090225100517273,0,<|im_start|>,other,0.375,-1.0, ”\n\n |  POLL | .AnchorStyles |  IMPLIED |  ANY
14,L24H6,head,4.5,0.3333333333333333,0.4444444444444444,0.5,-0.05555555555555555,0.5,0.0,-0.1111111111111111,4.504232492763549e-05,0.8706006407737732,0.0,0.03353153541684151,0.018559860065579414,0.06002700328826904,0.0003583247016649693,0.6930860280990601,0.0,0.07244624197483063,0.03976595774292946,0.15541549026966095,105,<tool_call>,tool_call_tags,0.125,-1.375, track |  Linux |  � |  ”\n\n |  Doors
14,MLP11,mlp,4.5,0.1388888888888889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.25,-0.375,manship | 而后 | _MATCH | 然后 | 人身
14,MLP20,mlp,4.5,0.05555555555555555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.125,-0.125,lean | .Clock | ampled | enko | .cvtColor
14,MLP22,mlp,4.5,0.19444444444444445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.375,-0.5,情 | 产后 | 轾 |  fiat |  Carrie
14,MLP27,mlp,4.5,0.4166666666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.75,-1.125,Ĩ | .Master | 错过 | .every | 快三
15,L17H8,head,6.875,0.36363636363636365,0.09090909090909091,0.12727272727272726,0.05454545454545454,0.09090909090909091,0.05454545454545454,0.05454545454545454,0.002259564120322466,0.005034796893596649,0.0,0.16512425243854523,0.09594913572072983,0.21942105889320374,0.00902879610657692,0.002120708581060171,0.0,0.22330710291862488,0.096025750041008,0.3825207054615021,0,<|im_start|>,other,1.0,-1.5, either | 减持 | .AnchorStyles | <tool_call> | 周岁
15,L20H5,head,6.875,0.2545454545454545,0.05454545454545454,0.14545454545454545,0.0,0.0,0.0,0.14545454545454545,0.0001503323728684336,0.01663914881646633,0.0,0.282009094953537,0.16087888181209564,0.028267735615372658,0.0002661093312781304,0.00924922339618206,0.0,0.4890477657318115,0.13849076628684998,0.027182549238204956,29,></,other,0.5,-1.25, ++)\n |  charged | 招股 | 产后 |  democratic
15,L21H1,head,6.875,0.38181818181818183,-0.09090909090909091,0.32727272727272727,-0.07272727272727272,-0.01818181818181818,-0.07272727272727272,-0.10909090909090909,0.0013427201192826033,0.04558992385864258,0.0,0.20136936008930206,0.028434213250875473,0.41538846492767334,0.00031969204428605735,0.015573272481560707,0.0,0.24096530675888062,0.034804388880729675,0.521776020526886,0,<|im_start|>,other,1.0,-1.625, drilled |  취 |  ● | 减持 |  τ
15,L21H12,head,6.875,0.4,0.34545454545454546,0.36363636363636365,-0.03636363636363636,-0.03636363636363636,-0.07272727272727272,-0.01818181818181818,0.003427916904911399,0.018211759626865387,0.0,0.07045519351959229,0.03636344149708748,0.08967500925064087,0.0003576567687559873,0.009485280141234398,0.0,0.21571630239486694,0.07398982346057892,0.12765270471572876,111,\n,other,1.0,-1.75,闪电 |  ● |  Carl | 减持 |  Flutter
15,L23H6,head,6.875,0.2545454545454545,0.0,0.2727272727272727,-0.03636363636363636,-0.01818181818181818,-0.01818181818181818,-0.07272727272727272,0.0009217077749781311,0.004123948514461517,0.0,0.07491759955883026,0.11367343366146088,0.42393383383750916,0.0006887912168167531,0.003952664323151112,0.0,0.134063720703125,0.16388913989067078,0.41621196269989014,0,<|im_start|>,other,0.75,-1.0,.AnchorStyles | <tool_call> | 减持 | ActionPerformed |  carried
15,L24H6,head,6.875,0.3090909090909091,0.38181818181818183,0.4,-0.01818181818181818,0.4,-0.03636363636363636,-0.10909090909090909,1.9370540030649863e-05,0.9373526573181152,0.0,0.018114974722266197,0.010013429448008537,0.025879940018057823,0.0002868669107556343,0.7303680777549744,0.0,0.05727159604430199,0.03084592893719673,0.14708416163921356,105,<tool_call>,tool_call_tags,0.25,-1.875, Linux | 间 |  ”\n\n |  SW |  track
15,MLP11,mlp,6.875,0.14545454545454545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.625,-0.375,有何 | achts | -thread | 且 | 其间
15,MLP20,mlp,6.875,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.25,0.25,(open | ampled |  isOpen |  exemp | Brazil
15,MLP22,mlp,6.875,0.12727272727272726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.375,-0.5,产后 | >I | -character | )i | mıştır
15,MLP27,mlp,6.875,0.38181818181818183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.25,-1.375,".Master | .every | Ĩ | =["" | 错过"
16,L17H8,head,5.5,0.36363636363636365,0.13636363636363635,0.18181818181818182,0.06818181818181818,0.09090909090909091,0.09090909090909091,0.06818181818181818,0.002305292524397373,0.0038577031809836626,0.0,0.1919921636581421,0.11523106694221497,0.20744137465953827,0.009722763672471046,0.002311908407136798,0.0,0.26011645793914795,0.10959632694721222,0.317073792219162,0,<|im_start|>,other,0.75,-1.25, � | <tool_call> |  callable | 减持 | .Cursor
16,L20H5,head,5.5,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.022727272727272728,0.0,0.022727272727272728,0.20454545454545456,0.0002500061527825892,0.011703116819262505,0.0,0.3392638564109802,0.18040788173675537,0.042486511170864105,0.0004009004624094814,0.007031639106571674,0.0,0.5104794502258301,0.14550499618053436,0.04012662172317505,139,.py,user_block,0.5,-1.0, charged |  InputStreamReader | 舐 | 侧结构性 |  ++)\n
16,L21H1,head,5.5,0.4318181818181818,-0.06818181818181818,0.29545454545454547,-0.045454545454545456,0.022727272727272728,-0.06818181818181818,0.0,0.00141223578248173,0.05488378182053566,0.0,0.2198639065027237,0.028472628444433212,0.4519331753253937,0.00031130420393310487,0.022331364452838898,0.0,0.2882198989391327,0.02888387255370617,0.47842925786972046,0,<|im_start|>,other,1.0,-1.375,<tool_call> | -dismiss | .KeyPress | autiful |  대해서
16,L21H12,head,5.5,0.5227272727272727,0.4318181818181818,0.4318181818181818,-0.06818181818181818,-0.045454545454545456,-0.06818181818181818,-0.045454545454545456,0.005834448151290417,0.017511287704110146,0.0,0.09522873908281326,0.039057206362485886,0.14673621952533722,0.0003808052570093423,0.009439339861273766,0.0,0.23398064076900482,0.06290221214294434,0.15740540623664856,111,\n,other,1.0,-1.875,.Cursor | <tool_call> |  ● |  tear |  oral
16,L23H6,head,5.5,0.29545454545454547,0.0,0.29545454545454547,-0.045454545454545456,-0.045454545454545456,-0.045454545454545456,-0.09090909090909091,0.0010555715998634696,0.00445045530796051,0.0,0.0958053469657898,0.13394443690776825,0.4189711809158325,0.00048257195157930255,0.003294683061540127,0.0,0.17549771070480347,0.20279055833816528,0.38570261001586914,0,<|im_start|>,other,0.5,-1.125, I | \TestCase |  ++)\n |  Street |  lắm
16,L24H6,head,5.5,0.4090909090909091,0.4772727272727273,0.5227272727272727,-0.022727272727272728,0.5454545454545454,0.0,-0.045454545454545456,3.664461473817937e-05,0.8981462717056274,0.0,0.029438374564051628,0.013287251815199852,0.048530902713537216,0.00030884085572324693,0.6896455883979797,0.0,0.0669226124882698,0.03362883999943733,0.1759280562400818,105,<tool_call>,tool_call_tags,0.375,-1.875, Linux |  � |  track | .Arrays |  ”\n\n
16,MLP11,mlp,5.5,0.13636363636363635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.375,-0.375,而后 |  moreover | PROCESS |  PROCESS |  later
16,MLP20,mlp,5.5,0.06818181818181818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.125,-0.25,(open | #define |  def | ampled | .Clock
16,MLP22,mlp,5.5,0.13636363636363635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.375,-0.375,车身 | 产后 | ForKey | 情 | -character
16,MLP27,mlp,5.5,0.36363636363636365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.125,-0.875,(I | .Master | 错过 | Ĩ | 	I
17,L17H8,head,7.375,0.3220338983050847,0.05084745762711865,0.03389830508474576,0.0,-0.05084745762711865,-0.05084745762711865,0.03389830508474576,0.0023608796764165163,0.004685206804424524,0.0,0.1753486692905426,0.10236703604459763,0.15047775208950043,0.008844444528222084,0.0028633601032197475,0.0,0.25800439715385437,0.099156953394413,0.25452232360839844,0,<|im_start|>,other,0.875,-1.5, either | <tool_call> | 有何 | 哪些 |  ”\n\n
17,L20H5,head,7.375,0.2542372881355932,0.1016949152542373,0.2033898305084746,0.0,0.0,0.03389830508474576,0.1694915254237288,0.00014728002133779228,0.013157716020941734,0.0,0.27791234850883484,0.14410436153411865,0.03626014292240143,0.00028310209745541215,0.008939271792769432,0.0,0.47333216667175293,0.14986801147460938,0.05002380535006523,29,></,other,0.625,-1.25, charged |  masked |  oral |  crucial |  whether
17,L21H1,head,7.375,0.423728813559322,-0.05084745762711865,0.3559322033898305,-0.03389830508474576,0.0,-0.03389830508474576,-0.03389830508474576,0.0014932833146303892,0.05259760469198227,0.0,0.22243857383728027,0.02540629915893078,0.3729933500289917,0.0002278977626701817,0.02092466875910759,0.0,0.2831984758377075,0.023808173835277557,0.45019257068634033,0,<|im_start|>,other,1.25,-1.875, drilled |  track | <tool_call> |  취 |  carried
